race_key,v0_1_main_evaluation_eligible,final_candidate_present,final_strict_complete_member,final_prediction_feature_eligible,final_base_role,migration_status,reason_codes
20260126_19_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260126_19_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260126_20_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260126_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260126_23_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260127_05_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260127_09_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260127_11_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260127_20_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260127_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260127_24_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260128_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260128_05_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260128_05_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260128_05_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260128_12_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260128_20_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260128_21_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260128_24_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_05_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_09_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_09_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_11_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_11_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_12_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_12_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_12_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_19_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_19_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_22_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260129_22_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_02_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_11_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_12_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_16_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_21_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_22_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_23_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260130_23_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_01_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_01_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_01_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_01_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_02_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_12_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_22_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260131_23_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260201_02_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260201_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260201_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260201_06_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260201_07_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260201_10_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260201_21_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260201_23_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_02_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_03_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_03_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_06_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_07_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_15_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_19_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_19_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260202_23_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_03_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_03_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_06_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_06_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_07_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_10_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_14_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_19_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_23_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260203_23_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260204_03_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260204_03_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260204_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260204_06_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260204_14_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260204_15_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260204_18_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260204_23_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260205_01_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260205_01_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260205_07_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260205_14_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260205_15_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260205_17_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260205_17_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260205_18_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260206_01_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260206_02_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260206_04_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260206_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260206_10_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260206_11_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_01_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_01_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_01_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_02_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_02_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_04_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_04_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_05_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_08_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_10_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_11_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_11_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_12_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_16_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_17_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_17_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260207_18_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260208_01_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260208_03_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260208_05_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260208_12_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260208_20_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260209_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260209_16_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260209_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260209_23_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260210_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260210_03_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260210_07_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260210_08_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260210_08_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260210_13_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260210_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260210_20_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260211_05_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260211_05_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260211_07_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260211_15_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260211_21_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260211_21_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260212_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260212_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260212_04_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260212_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260212_15_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260212_18_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_04_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_06_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_07_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_14_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_14_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_15_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_17_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_19_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260213_21_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260214_01_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260214_01_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260214_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260214_13_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260214_18_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260214_19_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260214_21_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_01_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_06_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_08_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_13_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_16_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_17_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_20_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_21_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260215_21_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_01_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_01_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_04_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_07_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_07_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_08_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_11_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_16_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_17_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_21_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260216_21_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260217_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260217_11_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260217_13_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260217_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260217_17_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260217_23_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_01_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_03_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_03_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_13_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_13_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_13_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_16_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_16_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_19_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260218_20_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260219_06_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260219_06_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260219_10_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260219_13_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260219_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260219_20_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260219_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260220_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260220_03_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260220_06_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260220_06_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260220_10_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260220_10_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260220_13_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260220_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_06_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_13_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_13_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_15_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_18_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_19_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_21_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260221_24_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_05_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_06_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_07_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_13_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_13_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_13_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_17_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_18_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_19_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_19_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260222_22_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_05_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_06_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_07_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_11_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_15_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_17_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_17_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_18_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_21_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_21_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_22_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260223_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260224_04_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260224_15_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260224_23_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260224_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_01_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_01_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_01_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_11_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_14_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_15_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_17_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_21_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260225_23_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_01_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_01_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_02_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_08_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_11_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_13_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_13_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_14_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_15_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_21_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_23_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260226_24_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260227_05_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260227_12_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260227_14_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260227_16_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260227_18_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260227_19_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260228_01_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260228_01_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260228_02_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260228_02_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260228_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260228_08_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260228_14_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260228_14_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_07_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_07_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_18_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_18_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_22_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_22_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_24_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_24_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260301_24_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_03_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_03_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_06_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_13_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_20_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_21_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260302_21_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_06_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_07_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_13_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_15_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_18_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_21_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_21_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
