model_id,prediction_type,group,count,trifecta_log_loss,trifecta_brier_score,winner_log_loss,exacta_log_loss,top3_set_log_loss,second_given_first_log_loss,third_given_first_second_log_loss,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20,actual_combo_rank_mean,actual_combo_rank_median,mean_reciprocal_rank,per_race_log_loss_p90,per_race_log_loss_p95,per_race_log_loss_p99,max_per_race_log_loss,true_probability_below_1e_3,true_probability_below_1e_4,true_probability_below_1e_6,prediction_coverage,normal_unique_log_loss,abnormal_tail_unique_log_loss
B0_uniform,raw,12,2096,4.787491742782046,0.9916666666666669,1.791759469228055,3.4011973816621555,2.9957322735539913,1.6094379124340998,1.3862943611198904,0.06822519083969465,0.16173664122137404,0.2595419847328244,0.4532442748091603,0.5958969465648855,25.9456106870229,13.0,0.17580780837479748,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,raw,13,2158,4.787491742782046,0.991666666666667,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198906,0.0778498609823911,0.170064874884152,0.24976830398517144,0.43697868396663575,0.5898980537534755,27.185356811862835,14.0,0.18123801331154993,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,raw,14,2051,4.787491742782047,0.9916666666666671,1.7917594692280547,3.401197381662156,2.995732273553991,1.6094379124340998,1.3862943611198904,0.0628961482203803,0.14188200877620674,0.21209166260360798,0.3627498781082399,0.49585568015602144,31.602632862018528,21.0,0.15265362280388306,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,raw,15,2299,4.787491742782046,0.991666666666667,1.791759469228055,3.401197381662155,2.995732273553991,1.6094379124341,1.3862943611198906,0.07090039147455415,0.16398434101783385,0.2496737712048717,0.4245324053936494,0.5602435841670291,27.809047411918225,15.0,0.17366489960930545,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,raw,16,2134,4.787491742782047,0.9916666666666669,1.791759469228055,3.4011973816621555,2.9957322735539913,1.6094379124341,1.3862943611198906,0.05810684161199625,0.15089034676663543,0.2450796626054358,0.4119025304592315,0.5670103092783505,27.64198687910028,15.0,0.16319917505611112,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,raw,17,2269,4.787491742782047,0.9916666666666669,1.791759469228055,3.401197381662155,2.9957322735539904,1.6094379124341,1.3862943611198908,0.08065226972234464,0.15557514323490523,0.24063464081092992,0.40546496253856323,0.5420890260026443,29.877038342882326,16.0,0.17204786171411088,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,raw,18,1750,4.787491742782047,0.9916666666666669,1.7917594692280547,3.4011973816621555,2.995732273553991,1.6094379124340998,1.3862943611198908,0.1,0.2102857142857143,0.3028571428571429,0.49542857142857144,0.6348571428571429,22.698285714285714,11.0,0.21314367522003416,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,raw,19,2231,4.787491742782046,0.9916666666666668,1.791759469228055,3.4011973816621546,2.9957322735539904,1.6094379124341,1.3862943611198908,0.07933662034961901,0.15867324069923802,0.24428507395786642,0.4392649036306589,0.5925593904078889,27.12550425818019,13.0,0.17857078125673267,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,raw,20,2018,4.787491742782048,0.991666666666667,1.7917594692280547,3.4011973816621563,2.9957322735539904,1.6094379124340998,1.3862943611198906,0.06937561942517344,0.14469772051536176,0.2358771060455897,0.4326065411298315,0.5827552031714569,28.320614469772053,14.0,0.16761704181196635,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782048,
B0_uniform,raw,21,2156,4.787491742782047,0.9916666666666669,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198906,0.07328385899814471,0.15584415584415584,0.24025974025974026,0.44434137291280146,0.6113172541743971,27.727272727272727,13.0,0.17431457623934835,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,raw,22,2136,4.787491742782047,0.991666666666667,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198906,0.07911985018726592,0.1853932584269663,0.28323970037453183,0.4550561797752809,0.5692883895131086,25.614700374531836,13.0,0.18719382641490448,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,raw,23,2250,4.787491742782046,0.9916666666666669,1.791759469228055,3.4011973816621546,2.9957322735539904,1.6094379124340998,1.3862943611198906,0.07822222222222222,0.16622222222222222,0.23822222222222222,0.4057777777777778,0.5391111111111111,28.912,16.0,0.17449358647323157,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,raw,24,2172,4.787491742782046,0.9916666666666669,1.791759469228055,3.401197381662155,2.995732273553991,1.6094379124341,1.3862943611198906,0.07780847145488029,0.1841620626151013,0.27808471454880296,0.47513812154696133,0.6376611418047882,23.858195211786374,12.0,0.19079755635868992,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,01,2118,4.787491742782046,0.9916666666666668,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124340998,1.3862943611198906,0.07034938621340887,0.15439093484419264,0.22757318224740322,0.3777148253068933,0.5193578847969783,31.875354107648725,18.0,0.16318579515292933,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,02,2169,4.787491742782046,0.9916666666666669,1.791759469228055,3.401197381662155,2.995732273553991,1.6094379124340998,1.3862943611198906,0.045182111572153065,0.12171507607192254,0.1871830336560627,0.31904103273397877,0.42784693407100044,34.49838635315814,24.0,0.1302760623330902,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,03,1750,4.787491742782047,0.9916666666666669,1.7917594692280547,3.4011973816621555,2.995732273553991,1.6094379124340998,1.3862943611198908,0.07314285714285715,0.15714285714285714,0.23714285714285716,0.388,0.5211428571428571,29.308,18.0,0.16674293007497146,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,calibrated,04,1974,4.787491742782047,0.991666666666667,1.7917594692280547,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198908,0.047619047619047616,0.11246200607902736,0.18439716312056736,0.3059777102330294,0.43667679837892603,35.677304964539005,24.0,0.1281884021091729,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,calibrated,05,2151,4.787491742782047,0.991666666666667,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198906,0.06741050674105067,0.15713621571362157,0.2403533240353324,0.400743840074384,0.5327754532775453,29.499767549976756,17.0,0.16407974869306988,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,calibrated,06,2330,4.787491742782046,0.9916666666666669,1.791759469228055,3.4011973816621546,2.9957322735539904,1.6094379124341,1.3862943611198904,0.06695278969957082,0.14678111587982834,0.22017167381974248,0.3781115879828326,0.5266094420600859,29.971673819742488,18.0,0.16015650213015045,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,07,2131,4.787491742782047,0.9916666666666669,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198906,0.05865790708587518,0.14500234631628345,0.2266541529798217,0.41764429845143125,0.5739089629282027,28.281088690755514,14.0,0.16034932991134132,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
